CHALKHOWA,4
CHAMARAJ,4
CHANASMA JN.,4
CHAND KHIRA,4
CHANDAWAL,4
CHANDERA HAL,4
CHANDISAR,4
CHANDNI,4
CHANNASANDRA,4
CHANOL,4
CHAPAGURI,4
CHARALI,4
CHARAMULA KU,4
CHARBHUJA RO,4
CHARHI,4
CHARKEDA KHU,4
CHARKHARI RO,4
CHARKHEDA,4
CHATENI,4
CHAUDHURIBAN,4
CHAUNRAH,4
CHAUNTRA BHA,4
CHAURE BAZAR,4
CHAVALKHEDE,4
CHEGRO,4
CHEGUNTA,4
CHHAJAWA,4
CHHEHARTA,4
CHICHONDA,4
CHIKBALLAPUR,4
CHIKMAGALURU,4
CHIKNI ROAD,4
CHIKSUGUR,4
CHILIKDARA,4
CHILO,4
CHINNE KUNTA,4
CHINTAMANI,4
CHITAL,4
CHITHARI HAL,4
CHITRAPUR (H,4
CHITROD,4
CHOKI SORATH,4
CHONGAJAN,4
CHURAIBARI,4
CHURIWALA,4
CHURKI,4
DAGARKHEDI,4
DALAJI-KA-KH,4
DALSANUR,4
DAMALACHERUV,4
DAMAY,4
DAMNAGAR,4
DAMRUGHUTU,4
DANTE WARA,4
DARSHANNAGAR,4
DASARA,4
DATARDA KALA,4
DAUNDAJ,4
DAURAI,4
DAVOL,4
DEEDAR GANJ,4
DELVADA,4
DEOGAN ROAD,4
DEORAGRAM,4
DEOTALA,4
DESWAL  HALT,4
DET,4
DETHLI,4
DETROJ,4
DEVARAPALLE,4
DEVGADH MADA,4
DEVTHANA HAL,4
DHAMALGAON,4
DHAMORA,4
DHANETA,4
DHANORA (DEC,4
DHANPURA,4
DHANSIRI,4
DHANSURA,4
DHANWAR,4
DHARAM KUNDI,4
DHARESHWAR,4
DHARNAODA,4
DHAVALAS,4
DHODRAMOHAR,4
DHOKI,4
DHOLPUR (NG),4
DHORAJI,4
DIGHA GHAT,4
DIGHWA DUBAU,4
DIGOD,4
DIKOM,4
DILMILI,4
DILWA,4
DIPLANA,4
DIWAN KHAVAT,4
DODDAGHATTA,4
DONGARGAON,4
DOSVADA,4
DUBRIKALAN,4
DUGANPUR,4
DUGDA WASHAR,4
DUGDOL HALT,4
DULARIYA,4
DULLABCHERRA,4
DUMARA,4
DURGAPURI,4
DUSKHEDA,4
DWARKAGANJ,4
ELLENABAD,4
ERALIGUL,4
ERICH ROAD,4
ERIODU,4
ETAH,4
FARHANTNAGAR,4
FATEHPUR CHA,4
FATEHPUR-SHE,4
GADHAKADA,4
GADIGANURU,4
GAJARA BAHAR,4
GAJU HALT,4
GAJULAGUDEN,4
GALAN,4
GANGUWADA,4
GANJ MURADAB,4
GAREA BIHAR,4
GARHA,4
GARHARA,4
GARHI SANDRA,4
GARHMAU,4
GAUNTRA,4
GHATALA,4
GHATIGAON,4
GHAUSGANJ,4
GHORI  HALT,4
GHOSHAWAR,4
GHOTI,4
GHUTAI,4
GIDANAHALLI,4
GIR GADHARA,4
GIRDHARPUR,4
GODBHAGA,4
GODHANI,4
GOGAMERI,4
GOLA ROAD,4
GOLAPATTI,4
GOMANGALAM,4
GOMTA,4
GOPALGANJ,4
GORAM GHAT,4
GOREGAON ROA,4
GORINJA,4
GUA,4
GULABPURA,4
GULAPALAYAMU,4
GUMANIHAT,4
GUNRAJPUR DH,4
GURIYA,4
GURMURA,4
HADMADIYA,4
HADOBHANGI P,4
HAIBARGAON,4
HALLIKHERK,4
HANSPURA,4
HANUMAN CIRC,4
HARUBERA,4
HARWADA,4
HASTAVARAMU,4
HATHIGADH,4
HATHRAS QILA,4
HATI,4
HAZARIBAGH T,4
HEMPUR,4
HER,4
HIRAPUR,4
HIRISAVE,4
HISVAHAL,4
HOL,4
HUNSENAHALLI,4
ICHAULI,4
IKDORI,4
INDAPUR,4
INGORALA,4
ISHAPUR KHER,4
ISHARDASPUR,4
JAFARGANJ,4
JAGANNATH JI,4
JAHANGIRABAD,4
JAHANIKHERA,4
JAKHALABANDH,4
JAKSI,4
JALESAR CITY,4
JALIYA,4
JAMBHALI  HA,4
JAMBUR,4
JAMGURI,4
JAMUA,4
JAMWALA,4
JANNAGHATTA,4
JARAPADA,4
JARAUNA,4
JARI,4
JAROLI,4
JASRA,4
JATWARA,4
JAULKHERA,4
JAVALE,4
JAWAHARPUR K,4
JENAL,4
JEONATHPUR,4
JETHIAN,4
JETPUR,4
JHAROKHAS,4
JHILAHI,4
JHIR,4
JINTI ROAD,4
JIRA ROAD,4
JIRON,4
JIRONA HALT,4
JOBA,4
JOGIDIH,4
JOGINDER NAG,4
JOTANA,4
JUBBASAHANI,4
JUGIJAN,4
JUJOMURA,4
JULGAON(DECC,4
JUNICHAVAND,4
KADI,4
KAIMARAKALAN,4
KAJGAON TERH,4
KAKLUR,4
KALA AKHAR,4
KALAMB ROAD,4
KALAMBHA,4
KALANGANI,4
KALASAMUDRAM,4
KALGUPUR,4
KALKALIGHAT,4
KALPATTICHAT,4
KAMALAPUR,4
KAMARBANDHA,4
KAMATHE,4
KANAIBAZAR,4
KANAMALEPALL,4
KANAROAN,4
KANASAR NAWA,4
KANAUTA,4
KANCHANPUR R,4
KANGINHAL,4
KANKROLI,4
KANSRAO,4
KAPADVANJ,4
KARAHIYA HAL,4
KARANJADI,4
KARARI,4
KARMABAD,4
KARONDA,4
KAROTA PATRI,4
KARRA,4
KARUNGUZHI,4
KARUVALLI,4
KASHIPURA,4
KATAHRI,4
KATALPUR (HA,4
KATANGI KHUR,4
KATHANA,4
KATHAUTIA,4
KATHLAL,4
KATKAMASANDI,4
KAVANUR,4
KAWAR,4
KENCHANALU,4
KESHAV GANJ,4
KESHWARI BH,4
KETTANDAPATT,4
KHADARPETT,4
KHADKI BAZAR,4
KHAIGAON,4
KHAIRAH,4
KHAIRAHI,4
KHAJURI,4
KHAJWANA,4
KHAKHARIYA,4
KHALIAPALI,4
KHAMBHEL,4
KHAMIL GHAT,4
KHANDARI HAL,4
KHANDHERI,4
KHANPUR AHIR,4
KHARA-KAMERI,4
KHARAR,4
KHARIO PH,4
KHARWA,4
KHASA,4
KHIMEL,4
KHINANIYAN,4
KHOH,4
KHOJEEPURA,4
KHONKAR,4
KHOTKHOTI,4
KHUI KHERA,4
KHUMTAI,4
KHURDA TOWN,4
KIRANDUL,4
KIRATGARH,4
KIVARLI,4
KODERMA TOWN,4
KOHDAD,4
KOHLI,4
KOLAD,4
KOLAIGRAM,4
KOLAYAT,4
KOLE,4
KOLLENGODE,4
KOSAI,4
KOSMA,4
KOTHAR,4
KOTHARIYA,4
KOTRA,4
KRISHNAI,4
KUJU,4
KUKAVAV,4
KUMTHA KHURD,4
KUNARIYA,4
KURBALAKOTA,4
KURHAGADA,4
KURINJIPADI,4
KURKURA,4
KURWAI KETHO,4
KUSWA HALT,4
KYARKOP,4
LACHHMANGARH,4
LADERMER,4
LAHAVIT,4
LAHING,4
LAHOAL,4
LAKDIYA,4
LAKHAKERA,4
LAKHAMANCHI,4
LALBAGH,4
LALIT KHERA,4
LAMSAKHANG,4
LANGARPETH,4
LATH HALT,4
LATTERI,4
LAWA SARDARG,4
LIHURI PH,4
LILAPURROAD,4
LINCH,4
LINGIRI,4
LODHMA,4
LONGAI,4
LONGPATIA,4
LORWADA,4
LUKWASA,4
LUNIDHAR,4
LUNSERIYA,4
MADANAPUR HA,4
MADDURU,4
MADHOGANJ,4
MADURE (H),4
MAEL,4
MAGARDOH,4
MAGARPUR,4
MAHABUANG,4
MAHADIYA,4
MAHANAGAR,4
MAHARAJA CHH,4
MAHARANI PAC,4
MAHEJI,4
MAHESHPUR 'A,4
MAHGAWAN HAL,4
MAHIMBA,4
MAHUARIYA,4
MAHUDHA,4
MAHUR,4
MAHUTGAON,4
MAINPURI KAC,4
MAISHASHAN,4
MAIVADIROAD,4
MAJGAON-ASSA,4
MAJHGAWAN PH,4
MAJRI NANGAL,4
MAKALI DURGA,4
MAKHI,4
MAKRERA,4
MALASA,4
MALIKPETH,4
MALLANWAN,4
MALLUR,4
MALTEKDI,4
MALTHAN,4
MALWARA,4
MAMANDURU,4
MANDPIYA,4
MANDU HALT,4
MANDVA,4
MANGALIYAWAS,4
MANIKALAN HA,4
MANJHAGARH,4
MANJHLEPUR,4
MANKHURD,4
MANKI,4
MANOHARGANJ,4
MANTAPAMPALL,4
MARADANGA,4
MARAMJHIRI,4
MARHAURA,4
MARPALLI,4
MARWAR BAGRA,4
MARWAR CHHAP,4
MARWAR KORI,4
MARWAR RATAN,4
MASANGAON,4
MASODHA,4
MASRAKH,4
MATIGARA,4
MATTAGAJPUR,4
MECHERI ROAD,4
MELAPPALAYAM,4
MERIYANA,4
METHI TIKUR,4
METPANJRA,4
METTUR DAM,4
MEZENGA,4
MHASAVAD,4
MILAVALI HAL,4
MINATCHIPURA,4
MISRIKH TIRA,4
MISROD,4
MODASA,4
MODPUR,4
MOHANA,4
MOHANA HARYA,4
MOHASA,4
MOHD KHEDA,4
MONGLAJHORA,4
MORTHALA,4
MOTA,4
MOTA JADRA,4
MOTERJHAR,4
MOTIGANJ,4
MOUBUND,4
MUDARIA,4
MUIRPUR ROAD,4
MULANUR,4
MUNABAO,4
MUNDHEWADI,4
MUNDIAMPAKKA,4
MUSTRA,4
MUTHALAMADA,4
MUTTAMPATTI,4
NADIAPUR,4
NAGAON,4
NAGARDEVLA,4
NAGARGALI,4
NAGRI,4
NAIMISHARANY,4
NALLACHERUVU,4
NANDI,4
NANDKHAS,4
NANDRE,4
NARANPUR,4
NARIKKUDI,4
NARIYAR  HAL,4
NARWASI,4
NATH GANJ,4
NATHU KHEDI,4
NAWADIH,4
NAWAL SAHI H,4
NAWAN,4
NAYAGARH,4
NAYAGARHTOWN,4
NAYARHAT,4
NAYDONGRI,4
NAZIRA,4
NERALAKATTE,4
NERI,4
NEW CHANGRAB,4
NEW DOMOHANI,4
NEYVELI,4
NIBHAPUR,4
NIBKARORI,4
NILAKANTHEWA,4
NIVASAR,4
NOHAR,4
NOSSAM,4
NULENURU,4
NURPURA HALT,4
OATING,4
ODDARA HALLI,4
OLAKUR,4
OLD SACHIVAL,4
ONTIMITTA,4
ORCHHA,4
PABAI,4
PACHAWAN,4
PACHCHAKUPPA,4
PADAMPUR,4
PADLI,4
PADMA,4
PADSE,4
PAGDHAL,4
PAKHNA,4
PAKHRAULI,4
PAKNI,4
PAKRA,4
PALANA,4
PALASINGI,4
PALASNER,4
PALAYAM,4
PALDHI,4
PALSI,4
PAMIDI,4
PANCHRATNA,4
PANCHTALAVAD,4
PANDURANGA P,4
PANDURANGA S,4
PANELI MOTI,4
PANEVADI,4
PANGRI,4
PANIHAR,4
PANIKHAITI,4
PANITOLA,4
PANJHAN,4
PARA KHEDA,4
PARAMJEEVAR,4
PARAUNA,4
PARBATONIA,4
PARDHADE,4
PARICHA,4
PARICHA THER,4
PARSA KERWA,4
PARSA KHERA,4
PARSOLI,4
PARWAKHURD H,4
PATCHUR,4
PATERHI,4
PATHARKANDI,4
PATIYARA,4
PATNA GHAT,4
PATOHAN,4
PEDDASANA,4
PHAKHOAGARM,4
PHANDA,4
PHULAD,4
PHULAGURI,4
PHULWARTANR,4
PHURSUNGI,4
PIMPAR KHED,4
PIPALWALI CH,4
PIPARIYAKELA,4
PIPLAJ,4
PIPRALA,4
PIRTHIGANJ,4
PJP ROAD HAL,4
PONDUGULA,4
POPHLAJ,4
POWAR KHEDA,4
PUDUNAGARAM,4
PULICHERLA,4
PUNAICHAK HA,4
PUNDIBARI,4
PUNGGUDI,4
PUSHPATTUR,4
R BLOCK HALT,4
RABHRA HAALT,4
RADHA KISHOR,4
RAFINAGAR F,4
RAGHOULI,4
RAJABERA,4
RAJALUKAH,4
RAJAN KUNTI,4
RAJAPATTI,4
RAJEWADI,4
RAJIV NAGAR,4
RAJNAGAR K H,4
RAJSUNAKHALA,4
RAKHI,4
RAMARAJUPALL,4
RAMGANJ,4
RAMKOT,4
RAMPAHARI,4
RAMSAN,4
RANALA,4
RANAYALA,4
RANGALITING,4
RANIPUR ROAD,4
RANPURA,4
RANTEJ,4
RASHIDPURA-K,4
RASULPUR GOG,4
RATABARI,4
RATAN SARAI,4
RATANGAON,4
RAYSER JAGIR,4
REDDIPALLI,4
REMA,4
ROHALKHURD,4
RORA,4
ROWRIAH,4
SABLIROAD,4
SADASHIVAPET,4
SAFIPUR,4
SAGADAPATA,4
SAGPHATA,4
SAJANVAV ROA,4
SAJERPAR,4
SAKKARAYA PA,4
SALAI BANWA,4
SALBARI,4
SALHANA,4
SALKHAPUR,4
SALPA,4
SALPURA,4
SAMAYANALLUR,4
SAMUKTALA RO,4
SANDALPUR,4
SANGANER,4
SANJAMALA,4
SAPE-WAMNE (,4
SARADHNA,4
SARAI GOPAL,4
SARAI HARKHU,4
SARANGPUR RO,4
SARPESWAR P.,4
SASVAD ROAD,4
SEKERKOTE,4
SELENGHAT,4
SEMAI,4
SEMMANDAPATT,4
SERONI ROAD,4
SETTIGUNTA,4
SHAHANAGAR T,4
SHAHZAD NAGA,4
SHAM KAURIA,4
SHAMPURHALLI,4
SHAMSHABAD T,4
SHANKARPUR B,4
SHARMA HALT,4
SHENDRI,4
SHENOLI,4
SHEOPUR KALA,4
SHEOSINGHPUR,4
SHER (HALT),4
SHEREKAN,4
SHEWBABUDIH,4
SHINDAWANE,4
SHIROOR,4
SHIRSOLI,4
SHIVPURI HAL,4
SHIWALA TEHU,4
SHONSELU,4
SHRI BALAJI,4
SHRIMAD DWAR,4
SHUDNIPUR,4
SHUJATPUR,4
SIDHWALIA,4
SIDLAGHATTA,4
SIDMUKH,4
SIKIR,4
SIKRODA,4
SILGHAT TOWN,4
SILHAUDI,4
SILLIPUR,4
SIMARIATAL,4
SINGHPURDUMR,4
SINHAN,4
SIRMUTTRA,4
SITABANJ,4
SITAPURAM PH,4
SITHOULI,4
SIVADI,4
SOMAN KATTI,4
SOMANAYAKKAN,4
SOMESHWARA,4
SONDIMRA,4
SONEGAON,4
SONIYANA,4
SONKHAMB,4
SONUABARI,4
SOOROTHEE,4
SORAI,4
SRINIVASPUR,4
SRIRAMPUR (A,4
SRIVENKATAPE,4
SUAHERI HALT,4
SUBEDARGANJ,4
SUKHI SEWANI,4
SULTANABAD H,4
SULTANPUR,4
SUMER,4
SUPPALAPADU,4
SURASARAIGHA,4
SURPURA,4
SUWANSA,4
TADALI JN.,4
TAGDI,4
TAHSIL BHADR,4
TAKARKHEDE,4
TAKHA,4
TAKHRAU HALT,4
TAKIPUR HALT,4
TAKU,4
TALAMADUGU H,4
TALAVLI,4
TALGARIA,4
TALPUR,4
TALWARA JHIL,4
TAMARAIPADI,4
TANAKALLU,4
TANGIRIAPAL,4
TARRA KALAN,4
TARWATA,4
TATAPPARAI,4
TATI,4
TAUHEED,4
TEEGAON,4
TEHARKA,4
TEJPURWA (HA,4
TEMBURU,4
TERHA HALT,4
TETELIA,4
THALAKU,4
THALERA,4
THAMLA MOGAN,4
THANGUNDI,4
THARA,4
THEKERAGURI,4
THERBAN HALT,4
THONDE BHAVI,4
TIBI,4
TIKAMGARH,4
TILAUNCHI,4
TILBHUM,4
TILONIYA,4
TINDAULI,4
TINGRAI,4
TIRUCHCHULI,4
TISI,4
TOKKUTTU,4
TOMKA,4
TOPPUR,4
TORNIYA,4
TOVALAI H.,4
TRIVIKARAMDE,4
TULSI NAGAR,4
TUMMANAM GUT,4
TURKAPALLI,4
Tenua Dumari,4
UDAIPUR,4
UDI MOR,4
UDRAMSAR,4
UGARPUR,4
UGU,4
UKSI,4
ULNA BHARI,4
UMRAM,4
UNA,4
URWAN,4
UTTANGAL MAN,4
VADALI LUTER,4
VADALUR,4
VADAMADURA,4
VADIYA DEVLI,4
VADTAL SWAMI,4
VAGHLI,4
VAKAV,4
VALADAR,4
VALHA,4
VANIROAD,4
VARAHI,4
VARUD,4
VAVDI,4
VAVERA,4
VAYALPADU,4
VELLIYANAI,4
VENKATAGIRIK,4
VENKATAM PAL,4
VENKATANARAS,4
VIDURASWATTH,4
VIJAPADI ROA,4
VIKHRAN ROAD,4
VINHERE,4
VINNAMANGALA,4
VIROCHANNAGA,4
WADSINGE,4
WAGHODA,4
WAGHOLI,4
WARIGAON NEW,4
WASHIMBE,4
WASUD,4
YADALAPUR,4
YADUDIH,4
YADUGRAM BH,4
YAMUNA SOUTH,4
YARAGOPPA H,4
YEDAMANGALA,4
YEDSI,4
YERMARAS,4
ZARAP,4
saundal,4
veravali,4
BADAUSA,3
BAHILPURWA,3
BAKARKUDI,3
BANGARI,3
BANGURGRAM H,3
BARA,3
BARCHHI ROAD,3
BENODA,3
BHARSENDI,3
BHAYANDAR,3
BIJULI HALT,3
BOMADRA,3
CHAKRAKWALA,3
CHANDRESAL,3
CHAURAKHERI,3
DHUVA,3
DINGWAI,3
DIPORE,3
FAIZULLAPUR,3
GHASARA HALT,3
GOONDA (BIHA,3
GUD MARKET,3
HATNAPUR,3
HESALONG  FS,3
ILLOO,3
IRADATGANJ,3
JHIMRI,3
KAILASAPURAM,3
KAIRLA,3
KANOH,3
KATAIYA DAND,3
KATHLEEGHAT,3
KESHOLI,3
KUWARCHINTAW,3
LATEMDA,3
LINK C-CABIN,3
LINK JN CABI,3
LOHGARA,3
LUCKNOW (DIK,3
MADARAHA,3
MAJHIARI,3
MALUGUR,3
MANAURI,3
MARALAHALLI,3
MATODA,3
MOTIPURA CHA,3
MURUD,3
NAGESHWADI H,3
NAVAL GUND R,3
NEW HARANGAJ,3
NEW WEST BLO,3
OHAN CABIN,3
PALA,3
PANHAI,3
PARVATSAR CI,3
PATHARDIH JN,3
PIPLOD ROAD,3
RAJKIAWAS,3
ROHAT,3
SAHEED SURAJ,3
SAHUWALA,3
SAIYID SARAW,3
SARERI,3
SHIVATHAN,3
TINKHEDA,3
VISHNUPUR BA,3
ADARSHNAGAR,2
ADICHUNCHUNA,2
AIYANAPURAM,2
AKONA,2
ALGAPUR,2
AMAGURA,2
AMARAVATHI C,2
AMBAGAON,2
AMLETHA,2
ANAMALAI ROA,2
ANKLESHWAR U,2
ARAKKONAM WE,2
ARMOOR,2
ARTALAKATTA,2
ASPARI,2
ATHSARAI,2
AUNLAJORI JN,2
AVIDHA,2
BADAMPAHAR,2
BADEARAPUR,2
BADHADA,2
BAGAVATHIPUR,2
BAGTHAR,2
BAH,2
BAHALDA ROAD,2
BAJAKARE,2
BALIKOTIA,2
BALWANTPURA,2
BANDARKHAL,2
BANKAPASI,2
BANNIKOPPA,2
BAP,2
BARA BANI,2
BARA HAPJAN,2
BARAPALASI,2
BARKAKANA AV,2
BARKICHANPI,2
BARSUAN,2
BARWALAROAD,2
BASAMPALLE,2
BASARI,2
BASERI,2
BATADRAWA RO,2
BATESAR,2
BATHUA BAZAR,2
BATTULAPURAM,2
BENIPURGRAM,2
BESROLI,2
BHACHHBAR,2
BHADRAULI,2
BHAIRABI,2
BHALUA,2
BHALUKPONG,2
BHANSI,2
BHATTIAN,2
BHAVDHARI,2
BHAWI,2
BHEJA,2
BHIKAMKOR,2
BHISA HALT,2
BHOJRAS,2
BHUKARKA,2
BHUTKIYA BHI,2
BIDANPUR,2
BIDIYAD,2
BIHARA,2
BILARA,2
BIMALGARH JN,2
BINDAYAKA,2
BIRARI,2
BIRMITRAPUR,2
BISSAU,2
BODDAVARA,2
BORADIGHI,2
BORAWAR,2
BORIDRA,2
BORRAGUHALU,2
BUDHA PUSHKA,2
BUDORA,2
BULBULCHANDI,2
CHAKITING,2
CHAKSU,2
CHALLAVARIPA,2
CHAMPAJHARAN,2
CHAMRUA,2
CHANDAN,2
CHANDAUNA HA,2
CHANDIPOSHI,2
CHANDRANATHP,2
CHANGRABANDH,2
CHANNANI,2
CHARDUAR,2
CHARMAL,2
CHATTAR HAT,2
CHAUHANI,2
CHAUK,2
CHAUPALE,2
CHEMBUR,2
CHETTIYAPATT,2
CHHANSARA,2
CHHANUA,2
CHHATARIPUT,2
CHIKHLI,2
CHIMIDIPALLI,2
CHIRAI,2
CHITTA HALT,2
D Samudraval,2
DABPAL,2
DADHAL INAM,2
DAHEJ,2
DAHGAON,2
DAHINSARA,2
DALDALI,2
DAMCHARA,2
DANGARI,2
DANTRA,2
DAOTUHAJA,2
DAPSAURA,2
DARIMETA,2
DARIYAGANJ,2
DARLIPUT,2
DEBRABANDHAU,2
DEOJHAR,2
DESANG,2
DEVGAM,2
DEVPURA,2
DHAIPUKHURI,2
DHANAKWADA,2
DHANAPUR-ORI,2
DHARAKOH,2
DHIMSIRI,2
DHING,2
DHING BAZAR,2
DHURANT JWAS,2
DHUWALA,2
DIHAKHO,2
DIJAOBRA,2
DITOKCHERRA,2
DIYATRA,2
DOHRU,2
DOKUR,2
DOMOHNI,2
DRAKSHARAMA,2
DUM DUMA TOW,2
DUMDANGI,2
DUMETRA,2
FATEHABAD,2
GADRA ROAD,2
GAGARIYA,2
GAHLOTA,2
GAIGHAT HALT,2
GAJNER,2
GAMANI,2
GANGA YAPALL,2
GANGANPALLE,2
GANGAVARAM H,2
GARMADI,2
GAYABARI,2
GEGAL AKHRI,2
GHATWAD,2
GHUNDANKHAPA,2
GIDAM,2
GOALDIH,2
GORAPUR,2
GORUMAHISANI,2
GOVINDI MARW,2
GUDDA,2
GUDUM,2
GUMANDEV,2
GUMMAN,2
GUMTO,2
HABAIPUR,2
HAILAKANDI,2
HALAKATTA,2
HALBARGA,2
HALUDPUKUR,2
HANDAPA,2
HANSARA,2
HANSIAWAS,2
HARLA PUR,2
HATIBARI,2
HATIKHALI,2
HATUNDI,2
HILARA,2
HINOTA RAMBA,2
HITNAL H,2
HOLDING LINE,2
HUBLI EAST C,2
HUBLI SOUTH,2
IRANAGALU,2
ISAND,2
ISHANAGAR,2
ISIVI,2
JAISINDER,2
JAITPUR KALA,2
JAITPURA,2
JAKANUR H,2
JAKKALACHERU,2
JAKLAIR,2
JALINDRI,2
JAMIRA,2
JARATI,2
JASAI,2
JASALI,2
JATINGA,2
JERTHI DADHI,2
JETHA CHANDA,2
JHAGADIYA JN,2
JHALRA  HALT,2
JHARWASA,2
JIRIBAM,2
JIRIGHAT,2
JODHPUR CANT,2
JUNA RAJUVAD,2
JURIAGAON,2
JUTURU,2
KAICHAR,2
KAIMA,2
KAKBARA,2
KALACHAND,2
KALAMALLA,2
KALANA,2
KAMALUR,2
KAMRANGA,2
KANDAMBAKKAM,2
KANHAIPUR,2
KANIYURU,2
KANKURGACHHI,2
KANPUR GOODS,2
KARAKAVALASA,2
KARAUNDHANA,2
KARJHAUSA,2
KASHANATTI,2
KATKOLA,2
KATLICHERA,2
KATLICHERRA,2
KATOGHAN,2
KATORIYA,2
KAWARGAON,2
KAYAMSAR,2
KAYAR,2
KAZIPET E CA,2
KAZIPET F CA,2
KEMRI (HALT),2
KEREJANGA,2
KHADAPA,2
KHAKHRALA RO,2
KHANDIP,2
KHARAHAT,2
KHARGAPUR,2
KHARIKATIA,2
KHOWANG,2
KIDIYA NAGAR,2
KINATTUKKADA,2
KODIMBALA,2
KODINAR,2
KOMALI,2
KORAHIA,2
KORATLA,2
KOTI,2
KOTIPALLI,2
KOVVADA HALT,2
KRAPPA HALT,2
KRISHNAPURAM,2
KUARMUNDA,2
KUKMA,2
KULDIHA,2
KUMAR MARANG,2
KUMAR SODRA,2
KUMARAPATNAM,2
KUNDURU,2
KUNWAR,2
KURMAHAT,2
KUSUNDA,2
KYATSNDRA GO,2
LADPURA,2
LAIN BAZAR,2
LAKHPAT,2
LAKKAVARAPUK,2
LALABAZAR,2
LALAWADI,2
LALIT LACHMI,2
LAMBIYA,2
LANGCHOLIET,2
LANGTING,2
LAOPANI,2
LARABAD BH,2
LATAGURI JN,2
LATHIKATA,2
LEPETKATA,2
LINGTI,2
LNGOHTA,2
MACHHAKUNDA,2
MAHAMADPUR-A,2
MAHAMANDIR,2
MAHANADI,2
MAHANSAR,2
MAIRABARI,2
MAJHAULI,2
MAJRIKHADAN,2
MAKARWADI HA,2
MAKKAJIPALLI,2
MAL BAZAR,2
MALAKA VEMAL,2
MALANCHA,2
MALAR,2
MALIGURA,2
MALLICKPURHA,2
MALLIVIDU,2
MANABAR,2
MANDERDISA,2
MANESWAR,2
MANGALAMPETA,2
MANGAPATNAM,2
MANGURJAN,2
MANIKPURA,2
MANIPUR BAGA,2
MANISINGH KA,2
MARICHETHAL,2
MARIKAL,2
MARWAR BITHR,2
MARWAR KHARA,2
MARWAR RANAW,2
MATALKUNTA,2
MAWAI,2
MELAKKONNAKK,2
MEMRA MEMRAK,2
MENDIPATHAR,2
MEPPULIYUR,2
METPALLI,2
MIGRENDISA,2
MITHA,2
MOHKHUTI,2
MOHOPE,2
MOINARBAND,2
MOKHAMPURA,2
MOLAGAVALLI,2
MONACHERRA,2
MORAN,2
MORTAD,2
MUNGILIPATTU,2
MUPA,2
MURAITHA  HA,2
MURGA-MAHADE,2
NAGASAMUDRAM,2
NAILALUNG,2
NAKATI SEMRA,2
NAL HALT,2
NALLA-SOPARA,2
NANCHERLA,2
NARASAPURAPU,2
NARASIMHAPUR,2
NARAYANAPURA,2
NARI-KHETRI,2
NARIMOGARU,2
NATHAPETTAI,2
NAYA KHARDIA,2
NEGUN,2
NEMAKALLU,2
NEORANADI,2
NETHRAVATHI,2
NEW BANESWAR,2
NEW GUMANDEV,2
NEW KATNI JU,2
NEW NAWADIH,2
NEW SILCHAR,2
NIJBARI,2
NLACHRVURU E,2
NOKHRA,2
NOLBARI,2
NONIHAT,2
ODANIYA CHAC,2
OKHAMADHI,2
PADUA,2
PAHARSAR,2
PAKHAJAN,2
PALAYASIVARA,2
PALIBA,2
PANSAR,2
PARHANA MAU,2
PARIKKAL,2
PARJAPATI HA,2
PATASAHI,2
PATHARKHOLA,2
PENDLIMARRI,2
PERANI,2
PETRAPOLE,2
PHIDING,2
PHULWARIA,2
PIPAR CITY,2
PIPLEE,2
PIPLIYA ROAD,2
PIYALA BLOCK,2
POLAPATTHAR,2
PORJANPUR,2
PURANIGUDAM,2
PUSHKAR TERM,2
PUVANUR,2
QADIAN,2
RADHOGARH,2
RAILA ROAD,2
RAIRANGPUR,2
RAJ-PARDI,2
RAJOSI,2
RAJPIPLA,2
RAJULA CITY,2
RAMACHANDRAP,2
RAMANUJAMPAL,2
RAMGARH SHEK,2
RAMPUR BAZAR,2
RAMPURA,2
RAMSAR,2
RAMVA,2
RANGAPAHAR,2
RANGAPANI,2
RANGAPHAR CR,2
RANGTONG,2
RANIGAON,2
RASULABAD,2
RATNAL,2
REGADIPALLI,2
RUPAHELI,2
RUPAI,2
RUPAIGAON,2
Reddipalaiya,2
SAKARIYA,2
SAKHUN,2
SALAR KHURD,2
SALEMGARH MA,2
SALIMPUR BIH,2
SALONA,2
SAMAGURI,2
SAMNI JN.,2
SAMRAU,2
SAMUDRAM,2
SANDHANI DHA,2
SAOTA,2
SARGIPALI,2
SARKANPUR,2
SATH NARAINI,2
SEPON,2
SHAITAN SING,2
SHANTIGRAMA,2
SHEODASPURA-,2
SHIMILI GUDA,2
SHINDURIYA K,2
SHISHO H,2
SHIVALINGAPU,2
SHIVLAKHA,2
SHRI RAMGARH,2
SHRIBAR,2
SHRIKHANDA,2
SHRIPAT SHRI,2
SIDDAPURA,2
SILAK JHORI,2
SILARI,2
SINGHABAD,2
SINGWAL,2
SIRAS,2
SIRD,2
SIRHI ITARA,2
SOLUR,2
SOMPUR ROAD,2
SONACHARA  S,2
SONARDIH,2
SONWARA,2
SRI KALYAN P,2
SRUNGAVARAPU,2
SUKNA,2
SUKRITIPUR,2
SUKU,2
SUNDLAK,2
SUPEDI,2
SURELI,2
SURERA,2
TAKSAL,2
TALAP,2
TANTPUR,2
TAPASI,2
TARABARI,2
TAROPA,2
TEKTAR F,2
THAIYAT HAMI,2
THAM,2
THATHANA MIT,2
